Shop Code,April 18,May 18,June 18,July 18,August 18,September 18,October 18,November 18,December 18,January 19,February 19,March 19,April 19,May 19,June 19,July 19,August 19,September 19,October 19,November 19,December 19,January 20,February 20,March 20,April 20,May 20,June 20,July 20,August 20,September 20,October 20,November 20,December 20,January 21,February 21,March 21,April 21,May 21,June 21,July 21,August 21,September 21,October 21,November 21,December 21,January 22,February 22,March 22,April 22,May 22,June 22,July 22,August 22,September 22,October 22,November 22,December 22,January 23,February 23,March 23
GMMH0188,0.0,211737.24,14871.98,14784.77,19630.08,33370.090000000004,28616.32,17603.88,0.0,3888.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241142.94,15114.52,20527.45,20868.93,18486.78,8982.380000000001,4184.3,0.0,0.0,0.0,0.0,0.0
GMMH0189,9156.36,17720.81,24098.17,25129.49,35764.19,23385.84,34839.83,10379.09,5991.75,3618.65,9299.43,11935.18,5649.04,0.0,19207.21,21860.56,14917.54,10978.65,15475.5,8471.69,28591.25,17472.11,26712.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0190,40029.04,27803.07,37897.1,85120.4,62846.29,48889.99,75930.98999999999,60872.46,58589.72,68043.12,62151.5,32408.19,56049.9,32835.42,50245.94,29264.28,68089.38,39754.16,82882.82,44646.8,66483.25,35215.52,50752.45,62318.3,0.0,52995.1,54771.23,120549.28,0.0,12246.34,58454.84,36395.869999999995,37914.84,54249.7,0.0,0.0,89324.28,0.0,52685.11,15897.09,17593.97,55612.75,64513.2,19891.19,34635.51,42652.869999999995,46771.39,42648.76,45038.39,0.0,32307.660000000003,54054.76,42706.56,48140.63,0.0,25253.23,30096.879999999997,53288.74,0.0,19298.39
GMMH0191,25142.69,34279.77,48351.73,42449.04,28579.300000000003,43426.64,33121.74,52513.37,34567.32,36637.84,21556.15,51895.56,24003.120000000003,40886.75,28192.21,39260.42,49810.29,32055.76,34964.66,36427.73,51615.56,29119.11,28146.51,41360.32,45663.64,58426.14,17837.06,66776.26000000001,63226.17,65152.09,32964.75,37078.06,33755.78,42655.92,23362.45,40699.759999999995,55954.770000000004,26680.120000000003,20146.56,25056.17,24043.260000000002,39024.990000000005,25213.68,17463.33,24162.17,39311.76,24520.52,31467.85,24005.18,34565.94,39116.34,11442.37,62236.64,35713.83,24738.36,52698.740000000005,32159.940000000002,41041.71,10028.27,20269.05
GMMH0193,42972.13,47664.43,62985.27,39279.12,62112.119999999995,53442.72,26139.690000000002,0.0,0.0,11662.33,0.0,0.0,0.0,0.0,11377.06,0.0,0.0,0.0,0.0,8914.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236475.13,0.0,0.0,727.94,9478.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0194,9690.02,17659.08,36145.29,21925.52,50101.35,9349.92,0.0,34593.39,21104.79,18970.010000000002,13054.27,25733.89,20677.16,0.0,0.0,0.0,0.0,8778.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0195,144941.02,153140.89,135043.96,130875.5,157746.57,125366.76000000001,144506.45,134614.88,105605.47,109074.88,102620.05,95555.76,111453.34,102329.11,104989.42,102341.47,75529.47,83035.63,78908.56999999999,80874.01999999999,87028.41,68125.16,78759.03,93406.31,42146.04,62071.89,55988.29,37842.17,35678.229999999996,47455.19,45696.869999999995,45394.36,55429.31,53114.11,47493.48,57816.68,87115.41,50616.42,46986.74,58928.59,70988.05,67343.84,82420.85,61050.87,69141.07,60864.7,65736.94,69487.95,73216.14,77831.45,95437.33,60230.68,79048.67,87592.15,72047.55,66678.38,105894.82,59206.08,65670.15000000001,73114.16
GMMH0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0201,62347.16,58377.96,58621.03,42941.51,64390.509999999995,42436.659999999996,58809.07,59060.01,59330.990000000005,54541.42,42376.44,45680.28,50660.57,57429.76,65547.09,36858.81,61297.14,39187.4,69602.01000000001,60149.78,37683.92999999999,40498.17,56246.23,103795.32,13954.62,56276.020000000004,38459.02,35147.44,33839.31,63172.979999999996,38028.7,43491.2,38532.86,41368.67,43415.61,43894.81,37698.83,29513.989999999998,46039.7,52796.67,37949.729999999996,22815.89,34398.34,39185.76,42428.54,44289.92,35931.8,48386.520000000004,57164.12,39027.89,25092.760000000002,63467.98,38379.770000000004,72871.14,11253.61,27903.81,32730.710000000003,31174.620000000003,45298.78,33248.57
GMMH0203,119114.35,132482.37,173326.83,179503.92,199912.03,144668.0,184116.53,149448.88,165534.44,169162.9,121529.31,138247.83000000002,151240.98,194708.22,158432.05,195268.04,198976.21,117342.37,209630.55,156863.41,118852.43000000001,231331.61000000002,144466.24,361456.98,104312.09,103705.88,203911.18,128515.09,135347.67,192368.22,182247.32,135710.82,114624.34,157779.0,98832.45,143453.47,111868.09,113920.70999999999,103943.29000000001,94049.41,93107.07,109228.69,104213.67,113687.99,110369.43000000001,175718.24000000002,97270.45999999999,76762.12,98446.59,166846.46,165338.53,97617.22,146416.04,163676.84,100412.93,130108.73,146904.61,89940.05,108526.03,102139.78
GMMH0204,21725.24,39539.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19287.52,21560.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0205,262238.43,185409.09,199500.3,183360.7,229015.34,119369.51,274903.25,242722.57,199314.62,315995.39,9371.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0206,51410.6,63635.15,74525.19,71749.95,86583.79,87769.83,141653.9,95182.05,96877.54,78984.26999999999,91140.42,72532.4,69532.81999999999,86229.07,127461.61,104606.85,81313.74,100543.70999999999,92757.93,93152.26,96933.96,85300.81,91646.73999999999,114733.35,84245.02,66402.7,65335.14,83332.34,65892.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76643.33,136785.65,164892.23,183444.72,103529.56,105464.15,146542.85,119738.24,137069.63,114101.48
GMMH0207,24879.64,41814.19,47175.5,55298.92,74093.82,57726.19,74507.21,60248.71000000001,60427.07,71115.23999999999,56124.33,78771.58,40391.61,62321.49,79891.41,67147.04,63589.42,69425.08,59784.130000000005,71508.2,60022.14,7707.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0208,73430.58,74316.52,68400.12,98404.01,146627.92,100285.31,138990.16999999998,101534.57,107102.16,74098.59,59434.89,146611.53,69288.53,90455.66,114973.62,107393.91,105299.98,68432.4,121555.27,81605.37000000001,122628.91,93160.47,114943.5,166865.31,168288.94,93188.91,50664.89,111546.51999999999,65280.25,113709.45,115915.52,103939.34,123098.86,82656.24,121230.56,82124.02,62189.87,146502.47999999998,117308.76,82166.18,103615.18,105511.97,91673.59,89610.55,66344.79000000001,83567.97,78714.14,62872.29,74389.63,70711.89,81641.26,58224.61,65121.06,73444.51000000001,46057.88,81127.59,43727.57,79861.72,66015.1,52324.55
GMMH0209,1742.08,4089.18,3973.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0210,48325.21,31125.58,0.0,0.0,0.0,53950.03,0.0,0.0,0.0,0.0,0.0,3076.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0212,0.0,0.0,0.0,185651.87,15462.42,58941.21,0.0,34894.58,32731.52,132587.0,0.0,0.0,0.0,0.0,0.0,49869.61,63128.799999999996,0.0,45707.18,62166.25,46238.0,35753.16,19958.16,49541.12,0.0,62500.94,83563.4,0.0,39256.56,81337.93,9935.42,63081.3,93370.79,0.0,45633.94,107992.06,0.0,0.0,0.0,0.0,0.0,0.0,37293.02,0.0,0.0,0.0,24896.7,0.0,0.0,0.0,0.0,34136.78,0.0,0.0,0.0,0.0,62088.0,0.0,0.0,0.0
GMMH0213,47885.15,64793.91,69974.17,88840.2,80422.28,66387.87,74221.89,83412.16,116796.89,77718.41,68194.66,74861.91,65981.19,60925.94,70329.06,81669.16,62012.979999999996,50455.57,52486.58,58964.85,37925.6,45883.24,33576.25,115894.82,30422.2,18453.86,53126.16,27462.4,47970.06,7934.26,33703.68,0.0,36974.3,29472.85,18904.9,23870.32,28582.72,22116.510000000002,10380.25,28793.82,31656.59,36662.64,56150.97,53952.31,34695.83,46918.34,45508.880000000005,58007.49,16692.899999999998,68707.55,83059.88,16650.46,15413.07,24941.39,35638.04,0.0,53998.44,30666.97,31561.23,13641.07
GMMH0214,156855.24,205268.42,122438.11,160840.5,187005.7,201944.63,197516.71,170827.07,185197.71,137551.11,123033.85,126656.2,118319.56,117739.51999999999,91080.62,108494.9,134070.45,137986.22,123333.49,148008.44,117236.48999999999,117748.33,294740.43,119334.12000000001,97964.79999999999,149629.01,90633.92,147404.05000000002,128909.37,132156.92,125653.25,154386.5,139691.39,115149.92,115993.47,135949.79,117927.47,148611.4,114423.32,161288.54,156557.87,125640.78,170077.0,169312.18,153065.51,143059.0,145887.04,144835.47,138212.23,154694.4,157860.47,177122.1,157269.54,201725.72,121743.68,162942.76,135458.23,175348.82,149265.2,232600.62
GMMH0215,26274.64,27815.25,28698.96,23844.35,33000.57,33711.479999999996,26426.32,38610.49,32942.58,51508.0,30968.260000000002,70689.08,35531.09,56071.27,66805.11,43255.380000000005,50617.7,68626.44,64184.29,33134.03,41205.95,56206.11,65534.87,112336.47,18284.1,38495.14,36750.38,58930.6,77171.63,73513.6,64605.69,66695.97,53148.74,63394.7,67514.48000000001,65349.65,98433.95,80131.23000000001,42930.94,63482.149999999994,79299.64,62542.68,68810.95,59121.58,74017.06,76820.34,59873.96000000001,71419.79999999999,61593.44,65329.58,67529.0,59851.53,62598.56,67605.91,69127.57,80004.35,80015.43,65121.89,67290.24,71049.52
GMMH0216,10434.88,0.0,20138.64,0.0,59346.770000000004,38857.15,29833.93,7037.49,24214.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29894.17,0.0,0.0,17886.69,71129.87,40196.270000000004,48351.89,109322.38,85651.54000000001,76258.14,48768.700000000004,16217.630000000001,4910.07,10193.210000000001,14938.220000000001,20369.62,5324.3,25642.57,0.0,0.0,0.0,0.0,0.0
GMMH0217,33900.43,47702.85,42478.39,33079.98,93642.26000000001,57099.3,84929.94,59423.8,82799.34999999999,18958.31,20979.23,65231.25,68200.63,26817.44,52416.36,74083.73999999999,0.0,19431.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8229.62,0.0,0.0,35459.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0218,58175.52,66263.51,81472.42,45320.53,74947.75,69456.93,79418.28,77099.47,93235.9,43022.1,105467.65000000001,63737.55,60897.22,52633.84,78484.3,95183.11,76559.12,75465.12,23311.88,82203.12,62757.44,59191.89,175719.09,39041.380000000005,120355.37000000001,60010.09,52967.83,88045.22,72839.23000000001,94021.48000000001,68370.59999999999,78180.39,54841.08,61182.31,78215.89,29179.34,105563.73999999999,81543.95999999999,70269.47,72297.53,60301.37,79768.41,93873.63,49649.29,104533.12,85287.51,78605.43000000001,38470.31,62694.020000000004,54937.02,73661.64,72335.12999999999,76454.03,72299.45999999999,54733.59,65556.03,86495.96,63512.64,67435.9,49918.2
GMMH0220,17345.72,27526.4,23560.17,24621.82,25128.7,22654.9,43942.55,20151.27,24916.66,16280.49,19404.5,9588.48,16073.67,6946.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0221,29051.95,23794.11,36497.56,35373.24,38262.51,33138.83,58217.65,56520.4,36068.86,32194.350000000002,32014.489999999998,43140.11,48690.47,35114.4,62330.06,47249.22,61134.869999999995,35875.24,49145.85,61613.17,51530.869999999995,38328.44,45717.61,56403.58,56225.34,36833.38,22093.38,58904.880000000005,66990.67,50255.74,43425.79,67313.25,36543.85,46867.47,31803.14,69133.57,53866.28,56148.630000000005,37707.22,45360.42,53061.63,29012.68,55529.850000000006,52639.8,50651.04,73701.79000000001,27492.229999999996,37205.01,50543.31,38394.630000000005,48225.56,52666.03,64398.22,57701.22,45697.67,57276.39,72193.34,52324.56,39079.229999999996,69267.38
GMMH0223,37031.56,37177.76,32686.65,43291.61,40033.48,43922.83,38609.24,19336.550000000003,19398.42,29760.64,19176.94,27279.84,12822.74,19832.29,25091.19,8208.94,0.0,25452.06,0.0,18893.44,0.0,0.0,0.0,12892.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0224,71391.34,88234.43,98826.34,96580.4,117823.04000000001,76973.62,79700.78,142902.63999999998,76835.81,88835.43,69554.15,83655.66,100779.63,76339.25,54394.21,85717.4,65130.42,71166.66,43318.21,47184.24,34245.03,12762.84,29587.15,42194.67999999999,13451.34,26868.02,35402.149999999994,21194.86,15414.97,13277.380000000001,14011.539999999999,11427.7,12015.33,9926.42,38551.19,38252.28,21934.9,19874.29,38059.05,48526.56,41925.07,18771.36,7553.67,2412.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0229,68961.34,45994.37,79893.94,52757.37,54765.67,46389.64,41832.770000000004,29978.34,20636.260000000002,36740.24,37278.26,25794.88,42537.5,41272.35,47161.08,17595.03,56487.78,15484.07,39624.34,23471.22,46419.54,35036.96,14348.61,21817.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0231,78928.98,90321.67,88837.47,105862.26,106562.18,87143.0,120787.4,93489.47,95778.22,89966.87,87303.77,88115.37,89191.09,89333.26,106761.36,73109.87,107644.21,106208.93000000001,97357.62,100613.58,87678.81,82155.13,106357.47,128765.78,121570.73999999999,113582.87,76123.73000000001,120895.94,133074.91999999998,153315.27,87032.47,127216.74,165450.01,98501.11,126285.08,135379.16,168814.24,93839.64,125033.99,157647.47,129385.14,177359.0,161214.38,170510.18,155358.06,183175.35,177820.79,173929.44,177894.41,184241.46,185788.45,165347.43,219775.68,221960.79,215192.2,211865.38,197657.34,254112.13,216918.81,213858.69
GMMH0232,67980.86,86982.72,106729.68,130892.81,118831.97,106786.07,129467.87,99150.94,152350.46,122380.83,139924.81,147440.11,47289.61,120138.72,110739.23000000001,123106.15,117003.91,123260.42000000001,177451.77000000002,98720.42,142143.01,111053.29000000001,129555.67,162297.74,62083.76,105092.12,72634.76,108781.04999999999,91587.4,208653.66999999998,166682.97,219140.99,161337.32,123607.36,223144.93000000002,150293.3,209452.05,199849.2,79412.1,336416.3,99711.25,69973.47,107891.26,135909.02000000002,97696.0,191790.38,106477.58,85590.57,205558.52000000002,71425.68,160350.88,162836.53,144465.02,161658.05,125795.07,60216.39,87834.97,175887.2,77671.38,95000.27
GMMH0243,470903.44,241732.08,412602.86,227250.8,389062.71,267256.03,205252.65,249845.05,239612.31,182960.78,162668.83,398948.17000000004,210374.68,170930.19,212921.91,208104.33000000002,157527.39,224759.74,248199.52000000002,194132.37,188220.64,347776.89,415591.81,213452.36,212436.32,224092.93,197784.46,237258.64,222057.01,186048.69,296231.9,300790.99,247488.99,272387.58,381994.54,251861.25,299507.1,272922.49,237419.56,281844.37,380487.75,273566.4,299353.76,338360.94999999995,371542.93,403923.68,313659.94,397348.26,429331.56,386175.0,481412.45999999996,382923.66000000003,362218.76999999996,410281.6,384030.92000000004,350628.14999999997,450549.56,305635.97,319849.89,456012.5
GMMH0245,30581.07,54572.11,39612.33,46459.66,53837.36,32593.99,38103.38,30243.37,29881.02,43130.979999999996,32997.04,24703.01,31297.91,30249.96,29703.19,29215.69,37202.28,25873.010000000002,38275.83,28855.11,28958.7,37697.58,32279.27,56444.07,44096.7,28010.52,29842.24,43702.78,43996.12,59283.770000000004,30569.22,44136.44,30995.33,34814.74,42851.270000000004,33116.770000000004,46024.59,43976.979999999996,30422.48,44881.36,30617.899999999998,40848.82,25035.629999999997,33573.72,39764.85,38711.83,28799.559999999998,30019.64,28869.83,50067.59,24320.04,54149.83,27757.71,30071.239999999998,50065.6,52017.04,70994.56,30293.760000000002,48581.41,18020.64
GMMH0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0247,72458.59,132968.63,133193.48,127124.7,200969.34,148962.95,172988.99,183615.40000000002,133972.63999999998,191047.46000000002,130225.06,224429.61000000002,141284.15,247829.19,244043.06,195370.54,161411.82,237576.94,280735.23,195123.07,167402.06,233140.56,193588.32,233243.25,196881.12,272088.27999999997,185679.54,192775.13,188588.66999999998,281273.25,272308.27999999997,215313.41,317633.6,160239.14,185425.64,208051.28,162453.19,201286.28,190453.65,183278.09,195394.53,238211.26,237276.68,195509.63,217952.88,250216.87,237735.51,251767.16,215691.86,248696.09,230569.71,294558.81,285541.57,309487.19,323710.4,249649.31,299122.42,283854.93,186806.61,303967.7
GMMH0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255551.81,11633.279999999999,10927.08,9779.52,25468.61,21914.17,19889.48,43843.57000000001,38238.92,0.0,0.0,33290.21,41817.43000000001,23772.89,38609.149999999994,19892.34,55049.07,55199.59,24451.44,0.0,34342.05,16030.67,0.0,12124.69,12270.51,22029.0,108374.76,0.0,72881.23000000001,0.0,0.0,0.0,0.0,0.0,0.0,30786.95,12576.72,10788.7,23892.18,0.0,17606.56,0.0,0.0,3226.36,23470.68,9897.02,9463.52,11672.52,0.0
GMMH0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198612.8,70280.48999999999,85255.01,105150.97,48100.59,35944.729999999996,37208.99,56831.79,60243.91,51047.96,53680.03,47429.0,30229.74,19641.72,25785.760000000002,52559.25,42698.67,30872.85,31813.54,25471.59,39660.64,45645.7,35725.75,58151.82,26749.71,30321.559999999998,25017.86,28453.309999999998,37965.32,38295.16,27845.62,19444.88,35530.08,28955.57,23380.76,23776.38,14529.24,32414.34,22084.28,12992.5,16315.2,36306.42,36911.58,20701.7,15551.56,10987.85,25474.199999999997,19755.34,14996.45,16660.89,19327.03,19586.21
GMMH0253,0.0,9563.06,36027.77,0.0,47677.68,15397.99,0.0,0.0,0.0,0.0,10771.599999999999,14410.12,0.0,10982.84,20820.8,15495.67,28624.08,0.0,14328.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0254,8597.77,20887.2,19362.44,32834.78,32538.98,45621.82,49450.58,23571.190000000002,48075.52,43506.92,50337.19,49672.28,50380.3,51128.149999999994,48001.729999999996,56419.130000000005,44474.57,33646.47,35515.15,26768.78,37836.75,36398.44,31498.27,47794.05,25467.75,22116.7,27890.559999999998,16880.6,23726.489999999998,39574.99,33908.94,41988.46,25234.01,20695.39,39217.93,23881.25,38208.04,28868.02,31664.13,29840.33,30519.97,25016.04,29329.33,24807.7,23191.34,19479.38,18661.28,15531.7,17393.47,15847.85,7334.62,15974.47,15093.29,15172.67,12076.53,15347.970000000001,14864.94,7755.62,17630.15,16772.8
GMMH0255,14656.06,8347.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0256,126968.39,142984.6,113972.52,225489.83,105191.26000000001,147679.93,209354.09,177364.44,108821.7,107472.95999999999,236393.3,101714.45000000001,206524.2,154877.93,102588.57,123811.90000000001,143904.45,156682.11000000002,209102.83,184468.33000000002,88305.22,28159.78,12347.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0257,24681.55,34629.02,31361.44,21738.58,38023.11,26774.26,28443.43,65372.69,0.0,24402.449999999997,12506.02,70811.32,10912.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0259,110956.58,142487.14,158001.6,61003.07,126920.85,138744.68,87687.57,97261.89,121511.37,71643.28,144830.36,93431.91,65597.3,86512.59,168075.24,33666.63,66056.32,83245.56,66560.85,116331.28,123088.29000000001,65358.97,52464.41,122731.03,108696.12,76294.5,20790.27,142209.71,47045.07,78026.6,58686.979999999996,84927.56,101160.81999999999,56312.45,69436.47,73445.70000000001,65917.05,89492.33,65552.43,106078.26000000001,73423.8,53382.03999999999,79472.47,76220.77,21027.11,19922.74,77508.38,67771.77,58761.729999999996,76253.95,64797.57000000001,77144.71,62400.71,83128.47,76004.13,76349.92,87013.29999999999,45423.490000000005,70975.29000000001,37210.18
GMMH0260,99224.29,95371.15,99474.12,85276.46,111409.42,83624.76000000001,119223.7,138771.35,112836.47,126863.72,74439.22,88198.95,134136.78,137296.5,149934.18,148490.83,160664.07,156428.57,168449.27000000002,131613.9,166802.6,166267.12,157939.56,201949.63,77301.83,154608.89,157619.87,144271.1,181513.56,159993.29,165750.99,154680.61000000002,162230.25,162491.17,170701.4,198064.02000000002,154019.22,173603.86000000002,124561.23,149208.28,159032.9,152303.64,150421.55,142906.11,166424.47,183909.4,156843.08000000002,161195.55,164641.06,171378.54,175621.33000000002,173565.07,182380.74,172609.69999999998,206013.54,219241.77,248978.57,145297.6,160328.61,128920.5
GMMH0263,17332.7,19882.11,24450.11,25984.53,24870.85,32205.239999999998,0.0,25099.84,0.0,0.0,10513.44,14042.07,0.0,12971.86,0.0,9800.03,0.0,0.0,8684.62,8202.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMMH0264,22899.34,10040.73,19089.3,10496.86,14390.740000000002,15722.580000000002,22330.06,24665.28,11324.82,10072.94,22359.63,20963.98,20258.32,19119.77,26107.559999999998,16263.679999999998,24876.2,26372.309999999998,20486.440000000002,14599.58,22164.46,17587.520000000004,14494.7,36491.66,14056.79,26980.350000000002,21455.8,27160.61,34311.69,37907.08,15931.55,24212.879999999997,11754.08,20501.48,8463.24,11889.66,26471.399999999998,17586.85,24135.67,21435.49,14034.45,20378.44,19009.56,12704.880000000001,24144.77,23422.93,9758.89,16930.879999999997,12178.82,12396.77,11318.5,14830.44,18150.78,16667.12,19473.71,12508.21,20718.0,17904.91,18782.58,7727.62
